"sub_section_nm","sub_sec_desc","sec_field_title","section_description","section_enum","sec_field_order","section_cycle","is_not_applicable","sec_field_id"
Treatment Period,Treatment Period,Laboratory Assessments,Urinalysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Urinalysis required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Urinalysis"", ""complexity"": ""low"", ""burden_score"": 2, ""burden_category"": ""low""}]}",137,Cycle 3,true,a1234094-adbf-4b2b-8adb-9daad3ac725d
Treatment Period,Treatment Period,Laboratory Assessments,Pregnancy Test,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Indicate timing and test platform"", ""q_values"": [{""value"": ""Serum Test"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 3, ""q_title"": """", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""hours""]}]}, {""value"": ""Urine Test""}], ""required"": true}, {""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Pregnancy Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",138,Cycle 3,true,"6e5f86fe-7471-4451-9f22-4194f19d313b"
Treatment Period,Treatment Period,Laboratory Assessments,HBV and HCV Test,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""HBV and HCV Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",139,Cycle 3,true,"42b87433-895c-4330-82db-91a16c3b21c9"
Treatment Period,Treatment Period,Laboratory Assessments,HIV Test,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""HIV Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",140,Cycle 3,true,"13832596-be24-45d6-8a66-f2f5a1149e51"
Treatment Period,Treatment Period,Laboratory Assessments,Additional Safety Tests,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Additional Safety Tests required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",141,Cycle 3,true,"10443c32-a441-4bf7-a3e9-14250896df76"
Treatment Period,Treatment Period,PK / ADA Assessments,Blood for PK,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timing for assessment during treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",142,Cycle 3,false,cff5b046-6feb-4378-89ac-120177b03019
Treatment Period,Treatment Period,PK / ADA Assessments,Blood for ADA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timing for ADA during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",143,Cycle 3,true,ea02fc60-ea9e-4841-ad06-c719d0aefebc
Treatment Period,Treatment Period,Biomarker Assessments,Archival Tumor,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Archival Tumor Tests required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",144,Cycle 3,true,"9140f466-273a-4f8a-95a2-d0e0a81e1679"
Treatment Period,Treatment Period,Biomarker Assessments,Newly Obtained Tumor Biopsy,"{""questions"": [{""inline"": false, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null, ""additional_q_type"": ""number"", ""additional_prefix_values"": [""Within""], ""additional_suffix_values"": [""Days""]}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""Biopsies"", ""complexity"": ""high"", ""burden_score"": 8, ""burden_category"": ""high""}]}",145,Cycle 3,true,"111ed32d-004d-44cb-b350-e9411bb1ea4e"
Treatment Period,Treatment Period,Biomarker Assessments,Blood sample for ctDNA/cfDNA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect Samples for ctDNA/cfDNA at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",146,Cycle 3,true,"9a811b63-ddcf-41f6-badf-8e9b29094c79"
Treatment Period,Treatment Period,Biomarker Assessments,Blood sample for WES/WGS control,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect Samples for WES/WGS at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",147,Cycle 3,true,"0246c184-fa27-42c9-ad8e-999294547622"
Treatment Period,Treatment Period,Biomarker Assessments,Pharmacogenetics (Inherited Genetic Analysis) Sample,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Pharmacogenetics(Inherited Genetic Analysis)sample at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",148,Cycle 3,true,"33165cd4-08d0-46ee-8c5c-24213dad6954"
Treatment Period,Treatment Period,Biomarker Assessments,Blood for biomarker analysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timepoints for collection for Cycles: "", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""q_values"": [{""value"": ""Serum Test"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 1, ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}]}, {""value"": ""Urine Test""}], ""required"": true}]}",149,Cycle 3,true,c0ab1ad5-75c3-4a2e-bbf5-3e496e300750
Treatment Period,Treatment Period,Biomarker Assessments,Other biomarker analysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Any other biomarker samples besides tumor or blood samples at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}]}",150,Cycle 3,true,"39d0ef68-38c4-450a-bcee-97178fbbca11"
Treatment Period,Treatment Period,Efficacy Assessments,Radiographic Tumor Assessment,"{""questions"": [{""q_hint"": ""From [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Timing for on-treatment scans"", ""required"": true, ""q_ans_value"": [4, ""Randomization""], ""prefix_values"": [""Every""], ""suffix_values"": [""Week""], ""additional_input"": [{""q_type"": ""number"", ""q_order"": 2, ""q_title"": """", ""q_ans_value"": 4, ""prefix_values"": [""Repeats""], ""suffix_values"": [""Weeks""]}]}]}",151,Cycle 3,false,a65bc0b8-4c06-43d3-9bac-50df669aa5aa
Treatment Period,Treatment Period,Efficacy Assessments,CT/MRI of Brain,"{""questions"": [{""q_hint"": ""From [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Timing for on-treatment scans"", ""required"": true, ""q_ans_value"": [4, ""Randomization""], ""prefix_values"": [""Every""], ""suffix_values"": [""Week (±7d)""], ""additional_input"": [{""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Then every 12w (±7d)"", ""required"": true, ""q_ans_value"": 3, ""prefix_values"": [""for first""], ""suffix_values"": [""Weeks""], ""q_title_placement"": ""bottom""}]}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""MRI Scans"", ""complexity"": ""high"", ""burden_score"": 6, ""burden_category"": ""medium""}]}",152,Cycle 3,false,"690c86dc-a60d-4f5a-9659-16e4f2d2ade1"
Treatment Period,Treatment Period,Efficacy Assessments,Survival FU,"{""questions"": []}",153,Cycle 3,true,"37ac9768-e830-4b4e-b856-38af90f96bde"
Treatment Period,Treatment Period,HEOR Assessments,EQ-5D-5L EORTC QLQ-C30,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timepoints for collection for Cycles: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""required"": true, ""q_ans_value"": 1, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Questionnaires/Surveys"", ""complexity"": ""low"", ""burden_score"": 1, ""burden_category"": ""low""}]}",154,Cycle 3,false,e4443bd3-44cb-4828-b12b-66ccda3d7a03
Treatment Period,Treatment Period,HEOR Assessments,Healthcare Resource Utilization,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Will Healthcare Resource Utilization be performed?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}",155,Cycle 3,true,b97a5566-a9f1-4a68-bc31-903f797ba37b
Treatment Period,Treatment Period,Trial Interventions,Trial Intervention,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Administered On: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""], ""calc_complexity"": true}], ""assessment_complexity_map"": [{""cost"": ""moderate"", ""assessment"": ""Hospital Visit"", ""complexity"": ""high"", ""option_key"": [""Administered On: ""], ""burden_score"": 8, ""burden_category"": ""high""}]}",156,Cycle 3,false,"8a1bac7e-0dda-4a10-940b-35995a268902"
Treatment Period,Treatment Period,Trial Interventions,Comparator/Combination Partner,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Administered On: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",157,Cycle 3,false,a000524c-1d1d-4a66-ab2b-364742c15cbd
Treatment Period,Treatment Period,Eligibility Assessments,Main ICF,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",158,Cycle 4,true,"96862d29-db49-42ba-a25d-0f60abd0dee7"
Treatment Period,Treatment Period,Eligibility Assessments,Eligibility Assessment,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",159,Cycle 4,true,b255e2dd-fb88-4b28-a9a1-533702b30125
Treatment Period,Treatment Period,Eligibility Assessments,Demographics,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",160,Cycle 4,true,f252e209-69e1-4e5e-a54d-fcd7eb77f2e6
Treatment Period,Treatment Period,Eligibility Assessments,Medical History,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",161,Cycle 4,true,b32f8271-5d79-4c0b-9351-38eadca917d4
Treatment Period,Treatment Period,Safety Assessments,Height,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Height Taken at Treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",162,Cycle 4,false,"64efdc2a-ab0f-41cd-bf47-768e8a200965"
Treatment Period,Treatment Period,Safety Assessments,Weight,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Weight measured for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",163,Cycle 4,false,"82ebdcff-552d-4f6d-9789-d279fe629c58"
Treatment Period,Treatment Period,Safety Assessments,Physical Exam,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Physical Exam done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",164,Cycle 4,false,a9e0dc58-0379-4cbf-83e7-3f5fc9f2e763
Treatment Period,Treatment Period,Safety Assessments,Vital Signs,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Vital Signs done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",165,Cycle 4,false,a2571c83-5ce5-44b9-b958-95684cba24af
Treatment Period,Treatment Period,Safety Assessments,"12-lead ECG","{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECG done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""What is the time-points for ECG collection?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}, {""q_type"": ""label"", ""q_order"": 3, ""q_title"": ""What is the timings for ECG collection?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""12-lead ECG"", ""complexity"": ""low"", ""burden_score"": 2, ""burden_category"": ""low""}]}",166,Cycle 4,true,"3b8664e3-9d07-4f16-b4f1-2a10ee9bb4d6"
Treatment Period,Treatment Period,Safety Assessments,ECHO/MUGA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECHO/MUGA done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""indicate timepoints for ECHO/MUGA during?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}]}",167,Cycle 4,true,"494c52cf-855e-472f-b3d5-8d3be981dbb7"
Treatment Period,Treatment Period,Safety Assessments,ECOG PS,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECOG PS done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",168,Cycle 4,false,"59ed89b0-9a29-409b-a0db-da480a5e6fe9"
Treatment Period,Treatment Period,Safety Assessments,Ophthalmologic Assessments,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Ophthalmologic Assessments done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Any scheduled assessments during treatment period?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint(s)"", ""required"": true, ""q_ans_value"": """"}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""No""}]}",169,Cycle 4,false,a7afb459-e68e-498c-ba99-1a1a6e893390
Treatment Period,Treatment Period,Adverse Events,AEs/SAEs,"{""questions"": [{""inline"": true, ""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Any deviation from defult AE's/SAE's?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textarea"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": ""Standard""}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}]}",170,Cycle 4,false,a8d47ee5-d24e-4a8f-8ea8-1711950bd501
Treatment Period,Treatment Period,"Medications, Nondrug Therapies, and Radiotherapy",Prior/Concomitant therapies,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Select timings for Prior/Concomitant Therapies at treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",171,Cycle 4,false,"10e1ec86-e129-4b8d-bf22-6996e63c069a"
Treatment Period,Treatment Period,"Medications, Nondrug Therapies, and Radiotherapy",Subsequent Anti-Cancer Treatment,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Subsequent anti-cancer therapy information will be collected?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",172,Cycle 4,true,"3851d9f4-9a10-47c1-8096-eb520f2fd923"
Treatment Period,Treatment Period,Laboratory Assessments,Hematology & Chemistry,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Additional assessments required beyond D1 during treatment?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""Specify: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes"", ""is_metadata_selector"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",173,Cycle 4,false,aaae0065-bcb8-469e-ab77-a69c7651d193
Treatment Period,Treatment Period,Laboratory Assessments,Coagulation,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Indicate timing for D1 assessments"", ""q_values"": [{""value"": ""As clinically Indicated""}, {""value"": ""Other"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Specify Other: "", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI for""]}]}], ""required"": true}, {""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""Coagulation required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",174,Cycle 4,true,e1045f4e-15c4-464d-a783-8fbbac699bad
Treatment Period,Treatment Period,Laboratory Assessments,Troponin,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""On treatment collection times?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""nobg"": true, ""inline"": true, ""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""On treatment collection times"", ""q_values"": [{""value"": ""As clinically Indicated""}, {""value"": ""Day of cycles"", ""q_type"": ""number"", ""prefix_values"": [""Day""], ""suffix_values"": [""of cycles""]}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",175,Cycle 4,true,e0c26776-b988-4a3e-bf18-fe25fc2e0496
Treatment Period,Treatment Period,Laboratory Assessments,Urinalysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Urinalysis required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Urinalysis"", ""complexity"": ""low"", ""burden_score"": 2, ""burden_category"": ""low""}]}",176,Cycle 4,true,a9c96f26-a651-4723-bd38-11c3072bd1ff
Treatment Period,Treatment Period,Laboratory Assessments,Pregnancy Test,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Indicate timing and test platform"", ""q_values"": [{""value"": ""Serum Test"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 3, ""q_title"": """", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""hours""]}]}, {""value"": ""Urine Test""}], ""required"": true}, {""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Pregnancy Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",177,Cycle 4,true,d72ac0b9-a8a9-4ee8-ba9b-e463796275f2
Treatment Period,Treatment Period,Laboratory Assessments,HBV and HCV Test,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""HBV and HCV Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",178,Cycle 4,true,"9fadd0c7-c9f5-4663-8302-a31aea563d14"
Treatment Period,Treatment Period,Laboratory Assessments,HIV Test,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""HIV Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",179,Cycle 4,true,"7dfb9cdf-36c4-4c5e-b7d3-f7e480c01fa3"
Treatment Period,Treatment Period,Laboratory Assessments,Additional Safety Tests,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Additional Safety Tests required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",180,Cycle 4,true,"07393f17-d7eb-4fe8-ba0b-2bcfaba4958f"
Treatment Period,Treatment Period,PK / ADA Assessments,Blood for PK,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timing for assessment during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",181,Cycle 4,false,"5c97c7d4-7fdb-4d12-ae85-9eeef6db9065"
Treatment Period,Treatment Period,PK / ADA Assessments,Blood for ADA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timing for ADA during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",182,Cycle 4,true,"4d956488-b5cf-4dce-84f3-03f1bfa0aa7a"
Treatment Period,Treatment Period,Biomarker Assessments,Archival Tumor,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Archival Tumor Tests required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",183,Cycle 4,true,a09027f2-c9e3-4cdb-ac7a-b92f7eb529ec
Treatment Period,Treatment Period,Biomarker Assessments,Newly Obtained Tumor Biopsy,"{""questions"": [{""inline"": false, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null, ""additional_q_type"": ""number"", ""additional_prefix_values"": [""Within""], ""additional_suffix_values"": [""Days""]}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""Biopsies"", ""complexity"": ""high"", ""burden_score"": 8, ""burden_category"": ""high""}]}",184,Cycle 4,true,"227398c2-51d8-47ee-9931-47d9aaad9004"
Treatment Period,Treatment Period,Biomarker Assessments,Blood sample for ctDNA/cfDNA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect Samples for ctDNA/cfDNA at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",185,Cycle 4,true,"27f40c5a-c478-4043-983f-e522f0293180"
Treatment Period,Treatment Period,Biomarker Assessments,Blood sample for WES/WGS control,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect Samples for WES/WGS at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",186,Cycle 4,true,"177b35a6-7459-449e-a9a5-ff4914209877"
Treatment Period,Treatment Period,Biomarker Assessments,Pharmacogenetics (Inherited Genetic Analysis) Sample,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Pharmacogenetics(Inherited Genetic Analysis)sample at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",187,Cycle 4,true,e858059f-1825-4ec6-aa34-046c4183a9e5
Treatment Period,Treatment Period,Biomarker Assessments,Blood for biomarker analysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timepoints for collection for Cycles: "", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""q_values"": [{""value"": ""Serum Test"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 1, ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}]}, {""value"": ""Urine Test""}], ""required"": true}]}",188,Cycle 4,true,"14040833-602e-4a8c-b2d0-10d690a2ba45"
